link,price,manufacturer,model,reg-year,mileage,engine-size,fuel-type,transmission,drive,finance
https://www.namcars.net/Ford-RANGER-EXTENDED-CAB-3.2-4X4-1400687266,"N$ 249,900",Ford,RANGER EXTENDED CAB 3.2 4X4,2014 Year,"119,000 km mileage",3.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mazda-3-2-0-INDIVIDUAL-(DEPOSIT-ASSISTANCE))-1400690850,"N$ 249,900",Mazda,"3 2,0 INDIVIDUAL (DEPOSIT ASSISTANCE))",2017 Year,"17,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-Hyundai-iX35-2.0l-Executive-Auto-Petrol-1400690608,"N$ 249,900",Hyundai,Hyundai iX35 2.0l Executive Auto Petrol,2015 Year,"26,009 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Hyundai-IX-35-CRDI-Elite-AWD-1400687815,"N$ 249,900",Hyundai,IX 35 CRDI Elite AWD,2014 Year,"72,600 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-3.0-D4D-4x4-A-T-1400694221,"N$ 249,900",Toyota,Fortuner 3.0 D4D 4x4 A/T,2012 Year,"208,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-X-Trail-1400689627,"N$ 249,900",Nissan,X Trail,2017 Year,"73,000 km mileage",2.5L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Kia-Sportage-2.0-Ignite-1400694635,"N$ 249,995",Kia,Sportage 2.0 Ignite,2016 Year,"94,100 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Chevrolet-Captiva-1400695352,"N$ 250,000",Chevrolet,Captiva,2015 Year,"37,000 km mileage",2.2L Engine,Petrol Fuel,Automatic transmission,,
https://www.namcars.net/Toyota-Fortuner-4.0-V6-1400690750,"N$ 250,000",Toyota,Fortuner 4.0 V6,2011 Year,"123,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Opel-Corsa-Enjoy-1.0T-MT-1400694087,"N$ 250,000",Opel,Corsa Enjoy 1.0T MT,2019 Year,"5,000 km mileage",1.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Jeep-Wrangler-Sport-3.8L-V6-1400695116,"N$ 250,000",Jeep,Wrangler Sport 3.8L V6,2011 Year,"98,500 km mileage",3.8L Engine,Petrol Fuel,Manual transmission,"Extras include but not limited to :

Suspension Lift Kit
Mag Rims
Towbar
Powerflow exhaust
Smash and Grab Window Tint
LED headlights and spotlights
Accessories - wild boar hands, sunroof net etc.",
https://www.namcars.net/Ford-Ranger-2.2-1400695120,"N$ 250,000",Ford,Ranger 2.2,2017 Year,"68,405 km mileage",2.2L Engine,Diesel Fuel,Automatic transmission,Air Conditioning,Climate Control
https://www.namcars.net/Ford-RANGER-3.2-TDCI-SUPER-CAB-XLS-6MT-4X4-1400687187,"N$ 250,000",Ford,RANGER 3.2 TDCI SUPER CAB XLS 6MT 4X4,2013 Year,"104,000 km mileage",3.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mitsubishi-PAJERO-3.0-LONG-EXCEED-1400690269,"N$ 250,000",Mitsubishi,PAJERO 3.0 LONG EXCEED,2010 Year,"132,000 km mileage",3.0L Engine,Petrol Fuel,Automatic Tiptronic transmission,4x4,Finance: Not available
https://www.namcars.net/Toyota-Hilux-1400693092,"N$ 250,000",Toyota,Hilux,2012 Year,"204,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,"Mag rims
Nudgebar
Extra tank
Power outlets in loadingbox
Sheep rails
OME suspension 
Spotlights 
FSH at toyota",
https://www.namcars.net/Jeep-Wrangler-3.8-Unltd-Rubicon-A-t-1400693868,"N$ 250,000",Jeep,Wrangler 3.8 Unltd Rubicon A/t,2009 Year,"179,000 km mileage",3.8L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Not available
https://www.namcars.net/Toyota-Quantum-2.5D-Ses-Fikile-16-Seater-1400695754,"N$ 250,000",Toyota,Quantum 2.5D Ses Fikile 16 Seater,2015 Year,"116,530 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-Transit-1400693991,"N$ 250,000",Ford,Transit,2015 Year,"91,000 km mileage",2.2L Engine,Petrol Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Ford-Ranger-2.2-TDCi-XL-Plus-4x4-D-Cab-Odyssey-Limited-Edition-1400695548,"N$ 250,000",Ford,Ranger 2.2 TDCi XL Plus 4x4 D/Cab Odyssey Limited Edition,2015 Year,"142,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,"2nd Battery
Canvas Seat covers
Tow Bar
Bull Bar
Aluminium Rims
Running Boards
Snorkel
Trallies
Canvas Canopy
Extra work trallies
Remap
3 inch s/steel exhaust",
https://www.namcars.net/Mercedes-Benz-A180-CDI-AMG-Sport-1400694098,"N$ 255,000",Mercedes-Benz,A180 CDI AMG Sport,2013 Year,"67,000 km mileage",1.8L Engine,Diesel Fuel,Automatic Multitronic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-Kb240-Le-D-c-4x4-1400693874,"N$ 255,000",Isuzu,Kb240 Le D/c 4x4,2016 Year,"107,390 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-NP300-2.5-TDI-D-Cab-4x4-1400695226,"N$ 255,000",Nissan,NP300 2.5 TDI D/Cab 4x4,2018 Year,"23,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-3.0d-4d-Raider-R-b-A-t-P-u-D-c-1400695753,"N$ 255,000",Toyota,Hilux 3.0d-4d Raider R/b A/t P/u D/c,2013 Year,"298,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Isuzu-ISUZU-KB-240-D-CAB-4X4-LE-1400695619,"N$ 258,900",Isuzu,ISUZU KB 240 D/CAB 4X4 LE,2015 Year,"89,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-TDCI-A-T-1400695373,"N$ 259,000",Ford,RANGER 3.2 TDCI A/T,2014 Year,"152,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Volkswagen-Crafter-22-seater-80-kw-Diesel-1400693181,"N$ 259,000",Volkswagen,Crafter 22 seater 80 kw Diesel,2014 Year,"326,043 km mileage",2.0L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Hilux-DC-3.0-D-4D-4X4-RAIDER-(S18)-1400687852,"N$ 259,000",Toyota,Hilux DC 3.0 D-4D 4X4 RAIDER (S18),2012 Year,"272,936 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB-250-LE-D-TEQ-D-C-2x4-1400695309,"N$ 259,900",Isuzu,KB 250 LE D-TEQ D/C 2x4,2016 Year,"111,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Isuzu-ISUZU-KB-250-HI-RIDER-4X2-1400694595,"N$ 259,900",Isuzu,ISUZU KB 250 HI RIDER 4X2,2016 Year,"81,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Honda-CR-V-2.0-Comfort-1400695647,"N$ 259,900",Honda,CR-V 2.0 Comfort,2016 Year,"61,000 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-TDCI-SUB-CAB-4X4-1400695177,"N$ 259,900",Ford,RANGER 3.2 TDCI SUB/CAB 4X4,2014 Year,"101,000 km mileage",3.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-X-trail-2.5-4x4-A-T-1400694701,"N$ 259,900",Nissan,X-trail 2.5 4x4 A/T,2017 Year,"93,000 km mileage",2.5L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-RANGER-2.2-XL-S-C-4X2-1400695246,"N$ 259,900",Ford,RANGER 2.2 XL S/C 4X2,2018 Year,"68,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Volkswagen-POLO-1-8-GTI-1400695253,"N$ 259,900",Volkswagen,"POLO 1,8 GTI",2016 Year,"37,000 km mileage",1.8L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-Navara-2.5-LE-1400687934,"N$ 260,000",Nissan,Navara 2.5 LE,2012 Year,"144,000 km mileage",2.6L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB-300-D-TEQ-LX-1400692875,"N$ 260,000",Isuzu,KB 300 D-TEQ LX,2014 Year,"119,800 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/BMW-118i-Sport-1400695248,"N$ 260,000",BMW,118i Sport,2015 Year,"109,000 km mileage",1.8L Engine,Petrol Fuel,Automatic Tiptronic transmission,,
https://www.namcars.net/Toyota-RAV4-GX-1400693040,"N$ 262,000",Toyota,RAV4 GX,2014 Year,"35,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-TDCI-SUPER-CAB-XLS-4X4-6AT-1400690825,"N$ 262,000",Ford,RANGER 3.2 TDCI SUPER CAB XLS 4X4 6AT,2014 Year,"149,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-3.0-D-4D-4x4-1400694398,"N$ 265,000",Toyota,Hilux 3.0 D-4D 4x4,2009 Year,"97,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Not available
https://www.namcars.net/Toyota-Hilux-2.7-Vvti-Legend-45-R-b-P-u-D-c-1400695710,"N$ 265,000",Toyota,Hilux 2.7 Vvti Legend 45 R/b P/u D/c,2015 Year,"107,000 km mileage",2.7L Engine,Petrol Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Toyota-FJ-Cruiser-1400693921,"N$ 265,000",Toyota,FJ Cruiser,2012 Year,"114,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-Qashqai-1.6DCI-Auto-Techpack-1400695714,"N$ 265,000",Nissan,Qashqai 1.6DCI Auto Techpack,2015 Year,"42,310 km mileage",1.6L Engine,Diesel Fuel,Automatic Tiptronic transmission,4x2,Finance: Available
https://www.namcars.net/Ford-Fiesta-1.0-Titanium-1400694445,"N$ 265,000",Ford,Fiesta 1.0 Titanium,2019 Year,"5,500 km mileage",1.0L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-ISUZU-KB-250-D-TWQ-HO-HI-RIDER-P-U-D-C-1400695483,"N$ 269,000",Isuzu,ISUZU KB 250 D-TWQ HO HI RIDER P/U D/C,2017 Year,"39,415 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.4GD6-SRX-2x4-S-C-1400695542,"N$ 269,000",Toyota,Hilux 2.4GD6 SRX 2x4 S/C,2017 Year,"58,000 km mileage",2.4L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB-250-HO-D-CAB-4x2-LE-1400695575,"N$ 269,900",Isuzu,KB 250 HO D/CAB 4x2 LE,2015 Year,"102,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Isuzu-KB-240-LE-4x4-P-U-D-C-1400695067,"N$ 269,900",Isuzu,KB 240 LE 4x4 P/U D/C,2015 Year,"107,200 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Polo-GTI-1.8TSI-DSG-1400694874,"N$ 269,900",Volkswagen,Polo GTI 1.8TSI DSG,2016 Year,"35,300 km mileage",1.8L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-RANGER-2.2-XL-PLUS-D-CAB-4X4-ODYSSEY-1400695403,"N$ 269,900",Ford,RANGER 2.2 XL PLUS D/CAB 4X4 ODYSSEY,2015 Year,"146,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-XTrail-2.5-SE-4x4-CVT-1400694414,"N$ 269,900",Nissan,XTrail 2.5 SE 4x4 CVT,2017 Year,"99,800 km mileage",2.5L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/AC-Cobra-1400684194,"N$ 269,900",AC,Cobra,1988 Year,"1,186 km mileage",5.0L Engine,Petrol Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Not available
https://www.namcars.net/Volkswagen-Jetta-1.4-TSI-HIGHLINE-DSG-1400694456,"N$ 269,900",Volkswagen,Jetta 1.4 TSI HIGHLINE DSG,2015 Year,"90,400 km mileage",1.4L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-Ranger-3.2-XLT-Super-Cab-A-T-1400694767,"N$ 269,900",Ford,Ranger 3.2 XLT Super Cab A/T,2014 Year,"115,700 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Renault-Clio-RS-1.6-Turbo-Cup-1400691586,"N$ 269,995",Renault,Clio RS 1.6 Turbo Cup,2016 Year,"49,000 km mileage",1.6L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Mitsubishi-Triton-2.5-Di-d-131kw-4x4-P-u-D-c-1400694408,"N$ 269,995",Mitsubishi,Triton 2.5 Di-d 131kw 4x4 P/u D/c,2014 Year,"88,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Kia-Sportage-EX-Auto-1400695513,"N$ 269,995",Kia,Sportage EX Auto,2016 Year,"44,000 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-NP300-2.5-4x4-Lwb-1400685855,"N$ 270,000",Nissan,NP300 2.5 4x4 Lwb,2018 Year,"28,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.5-D4D-SC-4x4-1400695367,"N$ 270,000",Toyota,Hilux 2.5 D4D SC 4x4,2015 Year,"186,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB-300-D-TEQ-LX-1400693064,"N$ 270,000",Isuzu,KB 300 D-TEQ LX,2014 Year,"99,558 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Land-Rover-Discovery4-HSE-V8-1400695112,"N$ 270,000",Land Rover,Discovery4 HSE V8,2010 Year,"163,000 km mileage",10.0L Engine,Petrol Fuel,Automatic transmission,Air Conditioning,Climate Control
https://www.namcars.net/Jeep-Grand-Cherokee-Limited-1400693090,"N$ 270,000",Jeep,Grand Cherokee Limited,2013 Year,"136,726 km mileage",3.6L Engine,Petrol Fuel,Automatic Tiptronic transmission,4x4,Finance: Available
https://www.namcars.net/Opel-OPEL-CROSSLAND-X-ENJOY-1.2-T-1400690917,"N$ 270,000",Opel,OPEL CROSSLAND X ENJOY 1.2 T,2019 Year,"11,000 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-COROLLA-1.8-PRESTIGE-1400693312,"N$ 270,956",Toyota,COROLLA 1.8 PRESTIGE,2016 Year,"55,000 km mileage",1.8L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Audi-A4-2.0-TDI-SE-1400695599,"N$ 274,900",Audi,A4 2.0 TDI SE,2014 Year,"85,888 km mileage",2.0L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Hilux-Raider-3.0-Turbo-1400694543,"N$ 275,000",Toyota,Hilux Raider 3.0 Turbo,2014 Year,"135,246 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Hyundai-iX35-2.0-PREMIUM-A-T-1400694570,"N$ 275,000",Hyundai,iX35 2.0 PREMIUM  A/T,2015 Year,"27,590 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB-240-CREWCAB-4X4-1400694371,"N$ 275,000",Isuzu,KB 240 CREWCAB 4X4,2016 Year,"73,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB240-LE-D-CAB-4X4-1400695651,"N$ 275,000",Isuzu,KB240 LE D/CAB 4X4,2016 Year,"73,200 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB240i-Le-PU-DC-4x4-1400695715,"N$ 275,000",Isuzu,KB240i Le PU DC 4x4,2016 Year,"48,478 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-KB-240-D-CAB-4x4-LE-Petrol-1400695218,"N$ 275,000",Isuzu,KB 240 D/CAB 4x4 LE Petrol,2016 Year,"73,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mitsubishi-Triton-2.5-DID-DC-4x4-1400694213,"N$ 275,000",Mitsubishi,Triton 2.5 DID DC 4x4,2013 Year,"73,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Ranger-2.2-XLS-D-cab-4x4-1400695284,"N$ 275,000",Ford,Ranger 2.2 XLS D/cab 4x4,2015 Year,"100,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-T5-COMBI-2.0-TDI-75kw-BASE-TRENDLINE-1400685495,"N$ 275,900",Volkswagen,T5 COMBI 2.0 TDI  75kw  BASE  TRENDLINE,2014 Year,"137,900 km mileage",2.0L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB-300-4X2-D-CAB-LX-Automatic-1400690160,"N$ 278,000",Isuzu,KB 300 4X2 D/CAB LX Automatic,2014 Year,"118,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-A-T-4x4-1400695187,"N$ 279,000",Ford,RANGER 3.2 A/T 4x4,2015 Year,"98,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Golf-Vii-Gti-2.0-Tsi-Dsg-1400693489,"N$ 279,000",Volkswagen,Golf Vii Gti 2.0 Tsi Dsg,2014 Year,"108,000 km mileage",2.0L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB-240-4x4-D-CAB-LE-1400694889,"N$ 279,900",Isuzu,KB 240 4x4 D/CAB LE,2017 Year,"31,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Ranger-E-Cab-XLS-3.2-a-t-4x4-SPECIAL!!-NO-DEPOSIT-1400693667,"N$ 279,900",Ford,Ranger E Cab XLS 3.2 a/t 4x4 SPECIAL!! NO DEPOSIT,2015 Year,"105,500 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Quantum-2.5-GL-14-seater-1400694436,"N$ 279,900",Toyota,Quantum 2.5 GL 14 seater,2013 Year,"340,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-I-20-Fluid-1400695511,"N$ 279,995",Hyundai,I 20 Fluid,2019 Year,"5,000 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Jeep-Cherokee-Longitude-1400695512,"N$ 279,995",Jeep,Cherokee Longitude,2015 Year,"107,000 km mileage",2.4L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-Kb240-d-c-4x4-1400695186,"N$ 280,000",Isuzu,Kb240 d/c 4x4,2017 Year,"25,311 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mercedes-Benz-C-300-1400693202,"N$ 280,000",Mercedes-Benz,C 300,2014 Year,"75,000 km mileage",3.0L Engine,Petrol Fuel,Automatic transmission,"Sunroof,Full Service History at M&Z, Warranty & Service Plan till April 2020,leather seats,Excelent Condition, Spotless,Edition C, V6.",
https://www.namcars.net/Isuzu-KB-series-1400695497,"N$ 282,000",Isuzu,KB series,2017 Year,"70,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,"Canopy 
Role bar
Nuts bar
Auto Armor Window Tinting",
https://www.namcars.net/Toyota-Fortuner-3.0-D4D-4x4-Auto-1400695625,"N$ 285,000",Toyota,Fortuner 3.0 -D4D  4x4 Auto,2015 Year,"110,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-X-TRAIL-1.6-DCI-LE-4X4-1400694870,"N$ 285,000",Nissan,X-TRAIL 1.6 DCI LE 4X4,2015 Year,"49,600 km mileage",1.6L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-D4D-3.0-A-1400642920,"N$ 285,000",Toyota,Hilux D4D 3.0 A,2014 Year,"180,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-D-MAX-2.5-OMUTAARE-D.CAB-1400695664,"N$ 285,000",Isuzu,D-MAX 2.5 OMUTAARE D.CAB,2020 Year,2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available,"SERVICE PLAN OPTIONAL EXTRA N$25000.00
RIMS OPTIONAL 
WARRANTY INCLUDED"
https://www.namcars.net/Isuzu-D-MAX-250-OMUTAARE-1400692367,"N$ 285,000",Isuzu,D-MAX 250 OMUTAARE,2019 Year,2.5L Engine,100 kW,Diesel Fuel,7.9L / 100km fuel consumption,Manual transmission,4x2
https://www.namcars.net/Jeep-Grand-Cherokee-3.0D-CRD-1400692677,"N$ 285,000",Jeep,Grand Cherokee 3.0D CRD,2013 Year,"109,350 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-hilux-1400694906,"N$ 287,000",Toyota,hilux,2016 Year,"194,966 km mileage",2.4L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Quantum-1400694727,"N$ 287,000",Toyota,Quantum,2016 Year,"282,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,,
https://www.namcars.net/BMW-X3-x-drive-1400691537,"N$ 289,000",BMW,X3 x-drive,2016 Year,"109,000 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,,
https://www.namcars.net/Ford-Ranger-2.2-XL-1400695200,"N$ 289,000",Ford,Ranger 2.2 XL,2017 Year,"55,030 km mileage",2.2L Engine,Diesel Fuel,Automatic Tiptronic transmission,4x2,Finance: Available
https://www.namcars.net/Kia-Sportage-2.0-Crdi-Awd-Sr-Tec-A-t-1400695231,"N$ 289,000",Kia,Sportage 2.0 Crdi Awd Sr Tec A/t,2015 Year,"82,000 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-T5-COMBI-2.0-TDI-75kw-BASE-TRENDLINE-1400689964,"N$ 289,900",Volkswagen,T5 COMBI 2.0 TDI 75kw BASE TRENDLINE,2014 Year,"113,000 km mileage",2.0L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-Ford-Ranger-2.2-TDCi-XLS-4x4-D-C-NO-DEPOSIT-1400691049,"N$ 289,900",Ford,Ford Ranger 2.2 TDCi XLS 4x4 D/C NO DEPOSIT,2014 Year,"139,780 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-3.0D4D-S-CAB-4X2-LEGEND-45-1400694931,"N$ 289,900",Toyota,HILUX 3.0D4D S/CAB 4X2 LEGEND 45,2015 Year,"118,000 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
